user_id,frequency,monetary,avg_order_value,total_items,recency,R,F,M,rfm_cell,rfm_score,segment,action
2188,7,278.61,39.8,39,25.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
4296,16,781.92,48.87,108,9.0,3,5,4,35,12,Loyal Customers,Upsell higher-value items; ask for reviews.
4442,14,678.95,48.5,105,7.0,3,4,3,34,10,Loyal Customers,Upsell higher-value items; ask for reviews.
4609,10,812.15,81.22,85,6.0,4,2,4,42,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
2154,13,771.22,59.32,78,17.0,1,4,3,14,8,At Risk,Win-back campaign; personalised reorders.
3161,5,304.54,60.91,46,30.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
2088,12,544.19,45.35,81,14.0,2,3,2,23,7,At Risk,Win-back campaign; personalised reorders.
2081,8,449.41,56.18,59,17.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
1497,16,951.92,59.5,108,8.0,3,5,5,35,13,Loyal Customers,Upsell higher-value items; ask for reviews.
4540,12,776.05,64.67,95,2.0,5,3,4,53,12,Potential Loyalists,Membership/loyalty offers to deepen the habit.
3439,12,473.21,39.43,79,10.0,2,3,1,23,6,At Risk,Win-back campaign; personalised reorders.
1875,5,319.62,63.92,38,4.0,4,1,1,41,6,Promising,Targeted offers and brand awareness.
1618,16,1055.56,65.97,144,4.0,4,5,5,45,14,Loyal Customers,Upsell higher-value items; ask for reviews.
1402,11,717.04,65.19,96,9.0,3,2,3,32,8,About to Sleep,Reactivate with relevant recommendations.
4824,13,871.83,67.06,117,3.0,5,4,4,54,13,Champions,"Reward; early access, referrals, VIP perks."
432,16,1109.65,69.35,135,15.0,1,5,5,15,11,Can't Lose Them,Aggressive win-back; they were valuable.
3104,8,459.38,57.42,62,11.0,2,1,1,21,4,Hibernating,Low-cost reactivation; otherwise let lapse.
2239,7,219.57,31.37,43,13.0,2,1,1,21,4,Hibernating,Low-cost reactivation; otherwise let lapse.
4699,14,813.98,58.14,102,15.0,1,4,4,14,9,At Risk,Win-back campaign; personalised reorders.
1347,9,453.39,50.38,61,8.0,3,1,1,31,5,About to Sleep,Reactivate with relevant recommendations.
1061,14,741.79,52.99,121,24.0,1,4,3,14,8,At Risk,Win-back campaign; personalised reorders.
1,16,881.83,55.11,117,3.0,5,5,4,55,14,Champions,"Reward; early access, referrals, VIP perks."
76,11,764.17,69.47,83,8.0,3,2,3,32,8,About to Sleep,Reactivate with relevant recommendations.
3684,10,615.2,61.52,80,10.0,2,2,2,22,6,Hibernating,Low-cost reactivation; otherwise let lapse.
2384,9,463.31,51.48,69,4.0,4,1,1,41,6,Promising,Targeted offers and brand awareness.
4513,16,919.72,57.48,128,4.0,4,5,4,45,13,Loyal Customers,Upsell higher-value items; ask for reviews.
2260,9,677.28,75.25,72,8.0,3,1,3,31,7,About to Sleep,Reactivate with relevant recommendations.
1392,14,693.18,49.51,82,22.0,1,4,3,14,8,At Risk,Win-back campaign; personalised reorders.
2373,16,1042.75,65.17,125,10.0,2,5,5,25,12,Can't Lose Them,Aggressive win-back; they were valuable.
4437,12,562.1,46.84,90,18.0,1,3,2,13,6,At Risk,Win-back campaign; personalised reorders.
346,4,282.74,70.69,26,26.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
71,8,336.51,42.06,49,11.0,2,1,1,21,4,Hibernating,Low-cost reactivation; otherwise let lapse.
68,17,1111.64,65.39,136,4.0,4,5,5,45,14,Loyal Customers,Upsell higher-value items; ask for reviews.
4983,14,769.97,55.0,103,8.0,3,4,3,34,10,Loyal Customers,Upsell higher-value items; ask for reviews.
1002,15,840.91,56.06,109,9.0,3,5,4,35,12,Loyal Customers,Upsell higher-value items; ask for reviews.
773,16,1152.59,72.04,141,5.0,4,5,5,45,14,Loyal Customers,Upsell higher-value items; ask for reviews.
146,11,725.21,65.93,79,12.0,2,2,3,22,7,Hibernating,Low-cost reactivation; otherwise let lapse.
80,15,885.03,59.0,97,7.0,3,5,4,35,12,Loyal Customers,Upsell higher-value items; ask for reviews.
3316,14,788.87,56.35,113,9.0,3,4,4,34,11,Loyal Customers,Upsell higher-value items; ask for reviews.
3881,13,598.22,46.02,78,3.0,5,4,2,54,11,Champions,"Reward; early access, referrals, VIP perks."
1676,12,698.99,58.25,101,6.0,4,3,3,43,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
2860,11,744.07,67.64,93,8.0,3,2,3,32,8,About to Sleep,Reactivate with relevant recommendations.
3423,10,551.22,55.12,78,15.0,1,2,2,12,5,Hibernating,Low-cost reactivation; otherwise let lapse.
3060,19,1086.42,57.18,158,11.0,2,5,5,25,12,Can't Lose Them,Aggressive win-back; they were valuable.
1386,13,489.2,37.63,80,8.0,3,4,1,34,8,Loyal Customers,Upsell higher-value items; ask for reviews.
751,15,700.87,46.72,113,4.0,4,5,3,45,12,Loyal Customers,Upsell higher-value items; ask for reviews.
3070,17,824.76,48.52,124,3.0,5,5,4,55,14,Champions,"Reward; early access, referrals, VIP perks."
3433,20,1069.45,53.47,155,5.0,4,5,5,45,14,Loyal Customers,Upsell higher-value items; ask for reviews.
1892,15,788.89,52.59,111,9.0,3,5,4,35,12,Loyal Customers,Upsell higher-value items; ask for reviews.
262,13,867.91,66.76,109,4.0,4,4,4,44,12,Loyal Customers,Upsell higher-value items; ask for reviews.
3360,8,646.33,80.79,67,13.0,2,1,2,21,5,Hibernating,Low-cost reactivation; otherwise let lapse.
4851,12,756.05,63.0,95,4.0,4,3,3,43,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
1997,16,1042.84,65.18,116,16.0,1,5,5,15,11,Can't Lose Them,Aggressive win-back; they were valuable.
504,11,572.03,52.0,97,30.0,1,2,2,12,5,Hibernating,Low-cost reactivation; otherwise let lapse.
4077,10,426.13,42.61,87,2.0,5,2,1,52,8,Potential Loyalists,Membership/loyalty offers to deepen the habit.
3343,11,558.27,50.75,73,4.0,4,2,2,42,8,Potential Loyalists,Membership/loyalty offers to deepen the habit.
1504,10,476.39,47.64,61,13.0,2,2,1,22,5,Hibernating,Low-cost reactivation; otherwise let lapse.
399,18,1239.6,68.87,140,10.0,2,5,5,25,12,Can't Lose Them,Aggressive win-back; they were valuable.
238,14,993.95,71.0,105,9.0,3,4,5,34,12,Loyal Customers,Upsell higher-value items; ask for reviews.
547,13,937.97,72.15,103,8.0,3,4,5,34,12,Loyal Customers,Upsell higher-value items; ask for reviews.
818,17,1498.61,88.15,139,30.0,1,5,5,15,11,Can't Lose Them,Aggressive win-back; they were valuable.
737,10,572.38,57.24,62,6.0,4,2,2,42,8,Potential Loyalists,Membership/loyalty offers to deepen the habit.
3926,15,1155.76,77.05,124,2.0,5,5,5,55,15,Champions,"Reward; early access, referrals, VIP perks."
3810,14,1100.69,78.62,131,3.0,5,4,5,54,14,Champions,"Reward; early access, referrals, VIP perks."
2258,13,983.02,75.62,98,9.0,3,4,5,34,12,Loyal Customers,Upsell higher-value items; ask for reviews.
124,11,764.12,69.47,88,8.0,3,2,3,32,8,About to Sleep,Reactivate with relevant recommendations.
798,11,839.2,76.29,80,19.0,1,2,4,12,7,Hibernating,Low-cost reactivation; otherwise let lapse.
2289,9,456.36,50.71,64,13.0,2,1,1,21,4,Hibernating,Low-cost reactivation; otherwise let lapse.
2596,5,275.63,55.13,37,4.0,4,1,1,41,6,Promising,Targeted offers and brand awareness.
4075,15,919.87,61.32,113,7.0,3,5,4,35,12,Loyal Customers,Upsell higher-value items; ask for reviews.
2472,8,546.49,68.31,51,5.0,4,1,2,41,7,Promising,Targeted offers and brand awareness.
2212,19,1006.47,52.97,153,2.0,5,5,5,55,15,Champions,"Reward; early access, referrals, VIP perks."
3372,9,592.2,65.8,80,8.0,3,1,2,31,6,About to Sleep,Reactivate with relevant recommendations.
1623,10,806.98,80.7,102,20.0,1,2,4,12,7,Hibernating,Low-cost reactivation; otherwise let lapse.
4744,9,483.33,53.7,67,12.0,2,1,1,21,4,Hibernating,Low-cost reactivation; otherwise let lapse.
2696,10,671.12,67.11,88,8.0,3,2,3,32,8,About to Sleep,Reactivate with relevant recommendations.
4952,15,834.98,55.67,102,4.0,4,5,4,45,13,Loyal Customers,Upsell higher-value items; ask for reviews.
2197,5,411.66,82.33,34,15.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
4767,9,469.28,52.14,72,10.0,2,1,1,21,4,Hibernating,Low-cost reactivation; otherwise let lapse.
3365,11,601.2,54.65,80,5.0,4,2,2,42,8,Potential Loyalists,Membership/loyalty offers to deepen the habit.
3551,13,763.22,58.71,78,5.0,4,4,3,44,11,Loyal Customers,Upsell higher-value items; ask for reviews.
2895,15,678.91,45.26,109,4.0,4,5,3,45,12,Loyal Customers,Upsell higher-value items; ask for reviews.
2834,12,597.19,49.77,81,7.0,3,3,2,33,8,Need Attention,Limited-time offers on past favourites.
2671,12,945.1,78.76,90,1.0,5,3,5,53,13,Potential Loyalists,Membership/loyalty offers to deepen the habit.
2926,11,555.2,50.47,80,12.0,2,2,2,22,6,Hibernating,Low-cost reactivation; otherwise let lapse.
3694,11,428.26,38.93,74,13.0,2,2,1,22,5,Hibernating,Low-cost reactivation; otherwise let lapse.
2056,11,873.13,79.38,87,14.0,2,2,4,22,8,Hibernating,Low-cost reactivation; otherwise let lapse.
4354,10,676.22,67.62,78,5.0,4,2,3,42,9,Potential Loyalists,Membership/loyalty offers to deepen the habit.
2144,8,271.55,33.94,45,7.0,3,1,1,31,5,About to Sleep,Reactivate with relevant recommendations.
3115,14,756.85,54.06,115,12.0,2,4,3,24,9,At Risk,Win-back campaign; personalised reorders.
2409,12,787.89,65.66,111,3.0,5,3,4,53,12,Potential Loyalists,Membership/loyalty offers to deepen the habit.
1116,17,1210.54,71.21,146,14.0,2,5,5,25,12,Can't Lose Them,Aggressive win-back; they were valuable.
2790,16,1065.89,66.62,111,16.0,1,5,5,15,11,Can't Lose Them,Aggressive win-back; they were valuable.
2020,17,1022.63,60.15,137,7.0,3,5,5,35,13,Loyal Customers,Upsell higher-value items; ask for reviews.
404,4,201.72,50.43,28,14.0,2,1,1,21,4,Hibernating,Low-cost reactivation; otherwise let lapse.
2862,18,1128.44,62.69,156,3.0,5,5,5,55,15,Champions,"Reward; early access, referrals, VIP perks."
1280,13,731.03,56.23,97,1.0,5,4,3,54,12,Champions,"Reward; early access, referrals, VIP perks."
2909,14,845.64,60.4,136,1.0,5,4,4,54,13,Champions,"Reward; early access, referrals, VIP perks."
1068,14,777.82,55.56,118,0.0,5,4,4,54,13,Champions,"Reward; early access, referrals, VIP perks."
2968,14,1054.79,75.34,121,13.0,2,4,5,24,11,At Risk,Win-back campaign; personalised reorders.
4555,14,1103.97,78.86,103,4.0,4,4,5,44,13,Loyal Customers,Upsell higher-value items; ask for reviews.
4384,10,439.33,43.93,67,0.0,5,2,1,52,8,Potential Loyalists,Membership/loyalty offers to deepen the habit.
1245,9,524.3,58.26,70,5.0,4,1,2,41,7,Promising,Targeted offers and brand awareness.
616,9,515.42,57.27,58,14.0,2,1,1,21,4,Hibernating,Low-cost reactivation; otherwise let lapse.
4612,7,507.4,72.49,60,0.0,5,1,1,51,7,New Customers,Onboarding support; build the second-order habit.
2282,13,819.0,63.0,100,26.0,1,4,4,14,9,At Risk,Win-back campaign; personalised reorders.
4282,14,759.96,54.28,104,15.0,1,4,3,14,8,At Risk,Win-back campaign; personalised reorders.
2437,12,631.11,52.59,89,3.0,5,3,2,53,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
516,10,655.17,65.52,83,21.0,1,2,3,12,6,Hibernating,Low-cost reactivation; otherwise let lapse.
542,8,528.33,66.04,67,11.0,2,1,2,21,5,Hibernating,Low-cost reactivation; otherwise let lapse.
395,10,585.12,58.51,88,9.0,3,2,2,32,7,About to Sleep,Reactivate with relevant recommendations.
3574,12,733.06,61.09,94,10.0,2,3,3,23,8,At Risk,Win-back campaign; personalised reorders.
882,16,946.54,59.16,146,2.0,5,5,5,55,15,Champions,"Reward; early access, referrals, VIP perks."
3004,11,604.12,54.92,88,11.0,2,2,2,22,6,Hibernating,Low-cost reactivation; otherwise let lapse.
4777,14,648.92,46.35,108,10.0,2,4,2,24,8,At Risk,Win-back campaign; personalised reorders.
955,7,496.43,70.92,57,23.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
3859,10,510.29,51.03,71,3.0,5,2,1,52,8,Potential Loyalists,Membership/loyalty offers to deepen the habit.
3201,10,651.16,65.12,84,0.0,5,2,3,52,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
1876,14,1176.97,84.07,103,6.0,4,4,5,44,13,Loyal Customers,Upsell higher-value items; ask for reviews.
163,8,314.47,39.31,53,2.0,5,1,1,51,7,New Customers,Onboarding support; build the second-order habit.
1103,17,1048.74,61.69,126,3.0,5,5,5,55,15,Champions,"Reward; early access, referrals, VIP perks."
669,16,1049.75,65.61,125,26.0,1,5,5,15,11,Can't Lose Them,Aggressive win-back; they were valuable.
352,16,970.83,60.68,117,18.0,1,5,5,15,11,Can't Lose Them,Aggressive win-back; they were valuable.
2885,14,631.87,45.13,113,4.0,4,4,2,44,10,Loyal Customers,Upsell higher-value items; ask for reviews.
3353,13,869.89,66.91,111,3.0,5,4,4,54,13,Champions,"Reward; early access, referrals, VIP perks."
1512,10,635.18,63.52,82,6.0,4,2,2,42,8,Potential Loyalists,Membership/loyalty offers to deepen the habit.
362,19,674.57,35.5,143,25.0,1,5,3,15,9,Can't Lose Them,Aggressive win-back; they were valuable.
221,16,1072.77,67.05,123,16.0,1,5,5,15,11,Can't Lose Them,Aggressive win-back; they were valuable.
4782,13,700.06,53.85,94,8.0,3,4,3,34,10,Loyal Customers,Upsell higher-value items; ask for reviews.
2251,8,432.53,54.07,47,19.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
4366,12,855.98,71.33,102,16.0,1,3,4,13,8,At Risk,Win-back campaign; personalised reorders.
688,10,640.14,64.01,86,26.0,1,2,2,12,5,Hibernating,Low-cost reactivation; otherwise let lapse.
1207,13,1111.76,85.52,124,10.0,2,4,5,24,11,At Risk,Win-back campaign; personalised reorders.
2048,11,577.22,52.47,78,6.0,4,2,2,42,8,Potential Loyalists,Membership/loyalty offers to deepen the habit.
2882,10,805.15,80.52,85,20.0,1,2,4,12,7,Hibernating,Low-cost reactivation; otherwise let lapse.
3983,12,996.97,83.08,103,10.0,2,3,5,23,10,At Risk,Win-back campaign; personalised reorders.
3024,12,730.97,60.91,103,12.0,2,3,3,23,8,At Risk,Win-back campaign; personalised reorders.
111,12,692.97,57.75,103,4.0,4,3,3,43,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
2202,12,550.31,45.86,69,13.0,2,3,2,23,7,At Risk,Win-back campaign; personalised reorders.
1709,15,710.66,47.38,134,5.0,4,5,3,45,12,Loyal Customers,Upsell higher-value items; ask for reviews.
2052,9,650.27,72.25,73,17.0,1,1,3,11,5,Hibernating,Low-cost reactivation; otherwise let lapse.
4491,11,892.19,81.11,81,0.0,5,3,4,53,12,Potential Loyalists,Membership/loyalty offers to deepen the habit.
4524,7,376.51,53.79,49,13.0,2,1,1,21,4,Hibernating,Low-cost reactivation; otherwise let lapse.
2340,12,751.07,62.59,93,6.0,4,3,3,43,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
1879,11,489.14,44.47,86,15.0,1,3,1,13,5,At Risk,Win-back campaign; personalised reorders.
655,10,473.31,47.33,69,17.0,1,2,1,12,4,Hibernating,Low-cost reactivation; otherwise let lapse.
1327,10,729.25,72.93,75,13.0,2,2,3,22,7,Hibernating,Low-cost reactivation; otherwise let lapse.
3408,15,806.96,53.8,104,2.0,5,5,4,55,14,Champions,"Reward; early access, referrals, VIP perks."
3930,9,602.18,66.91,82,12.0,2,1,2,21,5,Hibernating,Low-cost reactivation; otherwise let lapse.
3544,12,560.17,46.68,83,18.0,1,3,2,13,6,At Risk,Win-back campaign; personalised reorders.
1225,12,844.87,70.41,113,1.0,5,3,4,53,12,Potential Loyalists,Membership/loyalty offers to deepen the habit.
150,11,621.11,56.46,89,14.0,2,3,2,23,7,At Risk,Win-back campaign; personalised reorders.
3225,21,1554.46,74.02,154,10.0,2,5,5,25,12,Can't Lose Them,Aggressive win-back; they were valuable.
2304,14,676.9,48.35,110,8.0,3,4,3,34,10,Loyal Customers,Upsell higher-value items; ask for reviews.
3283,7,437.48,62.5,52,12.0,2,1,1,21,4,Hibernating,Low-cost reactivation; otherwise let lapse.
1731,14,729.13,52.08,87,4.0,4,4,3,44,11,Loyal Customers,Upsell higher-value items; ask for reviews.
4213,13,785.09,60.39,91,4.0,4,4,4,44,12,Loyal Customers,Upsell higher-value items; ask for reviews.
4367,9,659.23,73.25,77,3.0,5,1,3,51,9,New Customers,Onboarding support; build the second-order habit.
4858,10,347.36,34.74,64,10.0,2,2,1,22,5,Hibernating,Low-cost reactivation; otherwise let lapse.
1355,8,591.4,73.93,60,8.0,3,1,2,31,6,About to Sleep,Reactivate with relevant recommendations.
995,11,546.09,49.64,91,24.0,1,3,2,13,6,At Risk,Win-back campaign; personalised reorders.
4958,11,747.28,67.93,72,9.0,3,3,3,33,9,Need Attention,Limited-time offers on past favourites.
3938,10,616.21,61.62,79,2.0,5,2,2,52,9,Potential Loyalists,Membership/loyalty offers to deepen the habit.
2359,8,725.26,90.66,74,18.0,1,1,3,11,5,Hibernating,Low-cost reactivation; otherwise let lapse.
1867,6,341.48,56.91,52,18.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
3795,4,303.61,75.9,39,7.0,3,1,1,31,5,About to Sleep,Reactivate with relevant recommendations.
1125,10,777.21,77.72,79,3.0,5,2,4,52,11,Potential Loyalists,Membership/loyalty offers to deepen the habit.
928,13,764.93,58.84,107,18.0,1,4,3,14,8,At Risk,Win-back campaign; personalised reorders.
3697,12,696.11,58.01,89,11.0,2,3,3,23,8,At Risk,Win-back campaign; personalised reorders.
520,8,476.39,59.55,61,6.0,4,1,1,41,6,Promising,Targeted offers and brand awareness.
4037,14,855.09,61.08,91,8.0,3,4,4,34,11,Loyal Customers,Upsell higher-value items; ask for reviews.
148,15,878.87,58.59,113,8.0,3,5,4,35,12,Loyal Customers,Upsell higher-value items; ask for reviews.
1798,8,438.49,54.81,51,19.0,1,1,1,11,3,Hibernating,Low-cost reactivation; otherwise let lapse.
2335,14,632.04,45.15,96,5.0,4,4,2,44,10,Loyal Customers,Upsell higher-value items; ask for reviews.
1269,11,765.19,69.56,81,7.0,3,3,3,33,9,Need Attention,Limited-time offers on past favourites.
652,7,455.41,65.06,59,6.0,4,1,1,41,6,Promising,Targeted offers and brand awareness.
4105,14,1011.84,72.27,116,9.0,3,4,5,34,12,Loyal Customers,Upsell higher-value items; ask for reviews.
1560,8,521.41,65.18,59,11.0,2,1,2,21,5,Hibernating,Low-cost reactivation; otherwise let lapse.
51,12,773.95,64.5,105,9.0,3,3,4,33,10,Need Attention,Limited-time offers on past favourites.
1898,13,728.92,56.07,108,3.0,5,4,3,54,12,Champions,"Reward; early access, referrals, VIP perks."
70,14,690.89,49.35,111,1.0,5,4,3,54,12,Champions,"Reward; early access, referrals, VIP perks."
350,14,653.04,46.65,96,20.0,1,4,3,14,8,At Risk,Win-back campaign; personalised reorders.
758,8,379.56,47.45,44,4.0,4,1,1,41,6,Promising,Targeted offers and brand awareness.
2425,8,551.35,68.92,65,8.0,3,1,2,31,6,About to Sleep,Reactivate with relevant recommendations.
2080,9,705.31,78.37,69,10.0,2,1,3,21,6,Hibernating,Low-cost reactivation; otherwise let lapse.
3817,17,1021.69,60.1,131,1.0,5,5,5,55,15,Champions,"Reward; early access, referrals, VIP perks."
3407,18,1329.36,73.85,164,11.0,2,5,5,25,12,Can't Lose Them,Aggressive win-back; they were valuable.
2128,9,674.2,74.91,80,5.0,4,1,3,41,8,Promising,Targeted offers and brand awareness.
4756,12,708.05,59.0,95,7.0,3,3,3,33,9,Need Attention,Limited-time offers on past favourites.
1136,12,688.05,57.34,95,10.0,2,3,3,23,8,At Risk,Win-back campaign; personalised reorders.
4056,13,686.03,52.77,97,3.0,5,4,3,54,12,Champions,"Reward; early access, referrals, VIP perks."
4741,14,815.13,58.22,87,8.0,3,4,4,34,11,Loyal Customers,Upsell higher-value items; ask for reviews.
3935,12,873.0,72.75,100,11.0,2,3,4,23,9,At Risk,Win-back campaign; personalised reorders.
1831,12,755.95,63.0,105,8.0,3,3,3,33,9,Need Attention,Limited-time offers on past favourites.
929,12,713.21,59.43,79,9.0,3,3,3,33,9,Need Attention,Limited-time offers on past favourites.
3793,16,1148.77,71.8,123,13.0,2,5,5,25,12,Can't Lose Them,Aggressive win-back; they were valuable.
1493,9,488.4,54.27,60,8.0,3,1,1,31,5,About to Sleep,Reactivate with relevant recommendations.
2125,14,1079.89,77.14,111,3.0,5,4,5,54,14,Champions,"Reward; early access, referrals, VIP perks."
2038,10,653.24,65.32,76,3.0,5,2,3,52,10,Potential Loyalists,Membership/loyalty offers to deepen the habit.
2642,13,764.94,58.84,106,4.0,4,4,3,44,11,Loyal Customers,Upsell higher-value items; ask for reviews.
638,11,757.05,68.82,95,9.0,3,3,3,33,9,Need Attention,Limited-time offers on past favourites.
940,15,838.94,55.93,106,9.0,3,5,4,35,12,Loyal Customers,Upsell higher-value items; ask for reviews.
2855,9,571.19,63.47,81,4.0,4,1,2,41,7,Promising,Targeted offers and brand awareness.
